repo_name,description,company_role,venture_id,venture_name,sector,stage,status,repository_url,agent_ids,health_score,revenue_ytd,source,priority,notes
iza-os-model-training,🎯 Model Training - AI model training pipeline,Gear,,,,,,https://github.com/Worldwidebro/iza-os-model-training,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #176 of 299
iza-os-monitoring,IZA OS: iza-os-monitoring,Gear,,,,,,https://github.com/Worldwidebro/iza-os-monitoring,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #177 of 299
iza-os-monitoring-integration,Monitoring integration platform for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-monitoring-integration,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #178 of 299
iza-os-nft-platform,NFT operations platform for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-nft-platform,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #179 of 299
iza-os-nlp-pipeline,📝 NLP Pipeline - Natural language processing,Gear,,,,,,https://github.com/Worldwidebro/iza-os-nlp-pipeline,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #180 of 299
iza-os-notification-bot,🔔 Notification Bot - Intelligent notification and alerting system,Gear,,,,,,https://github.com/Worldwidebro/iza-os-notification-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #181 of 299
iza-os-operations-analytics-bot,Advanced operations analytics for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-operations-analytics-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #182 of 299
iza-os-operations-automation-bot,Advanced operations automation for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-operations-automation-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #183 of 299
iza-os-operations-compliance-bot,Advanced operations compliance for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-operations-compliance-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #184 of 299
iza-os-operations-core,"🔧 Unified Operations Platform - Workflows, Integration, Monitoring, Security, Automation",Gear,,,,,,https://github.com/Worldwidebro/iza-os-operations-core,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #185 of 299
iza-os-operations-integration-bot,Advanced operations integration for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-operations-integration-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #186 of 299
iza-os-operations-intelligence-bot,Advanced operations intelligence for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-operations-intelligence-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #187 of 299
iza-os-operations-monitoring-bot,Advanced operations monitoring for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-operations-monitoring-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #188 of 299
iza-os-operations-optimization-bot,Advanced operations optimization for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-operations-optimization-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #189 of 299
iza-os-operations-reporting-bot,Advanced operations reporting for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-operations-reporting-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #190 of 299
iza-os-operations-security-bot,Advanced operations security for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-operations-security-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #191 of 299
iza-os-ops,"CI/CD, monitoring, DevOps infrastructure",Gear,,,,,,https://github.com/Worldwidebro/iza-os-ops,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #192 of 299
iza-os-orchestrator,IZA OS: Main orchestration engine,Gear,,,,,,https://github.com/Worldwidebro/iza-os-orchestrator,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #193 of 299
iza-os-platform-core,"🏗️ Unified Platform Infrastructure - Core Systems, APIs, Deployment, Scaling, MCP Integration",Gear,,,,,,https://github.com/Worldwidebro/iza-os-platform-core,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #194 of 299
iza-os-playgrounds,IZA OS: iza-os-playgrounds,Gear,,,,,,https://github.com/Worldwidebro/iza-os-playgrounds,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #195 of 299
iza-os-predictive-analytics-bot,📊 Predictive Analytics Bot - AI-powered forecasting and predictions,Gear,,,,,,https://github.com/Worldwidebro/iza-os-predictive-analytics-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #196 of 299
iza-os-predictive-modeling,📈 Predictive Modeling - Future prediction models,Gear,,,,,,https://github.com/Worldwidebro/iza-os-predictive-modeling,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #197 of 299
iza-os-project-management-alerting-bot,🤖 Project Management Bot - Alerting automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-project-management-alerting-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #198 of 299
iza-os-project-management-analytics-bot,🤖 Project Management Bot - Analytics automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-project-management-analytics-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #199 of 299
iza-os-project-management-automation-bot,🤖 Project Management Bot - Automation automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-project-management-automation-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #200 of 299
iza-os-project-management-compliance-bot,🤖 Project Management Bot - Compliance automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-project-management-compliance-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #201 of 299
iza-os-project-management-discovery-bot,🤖 Project Management Bot - Discovery automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-project-management-discovery-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #202 of 299
iza-os-project-management-integration-bot,🤖 Project Management Bot - Integration automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-project-management-integration-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #203 of 299
iza-os-project-management-intelligence-bot,🤖 Project Management Bot - Intelligence automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-project-management-intelligence-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #204 of 299
iza-os-project-management-management-bot,🤖 Project Management Bot - Management automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-project-management-management-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #205 of 299
iza-os-project-management-monitoring-bot,🤖 Project Management Bot - Monitoring automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-project-management-monitoring-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #206 of 299
iza-os-project-management-optimization-bot,🤖 Project Management Bot - Optimization automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-project-management-optimization-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #207 of 299
iza-os-project-management-orchestration-bot,🤖 Project Management Bot - Orchestration automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-project-management-orchestration-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #208 of 299
iza-os-project-management-processing-bot,🤖 Project Management Bot - Processing automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-project-management-processing-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #209 of 299
iza-os-project-management-reporting-bot,🤖 Project Management Bot - Reporting automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-project-management-reporting-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #210 of 299
iza-os-project-management-security-bot,🤖 Project Management Bot - Security automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-project-management-security-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #211 of 299
iza-os-project-management-synthesis-bot,🤖 Project Management Bot - Synthesis automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-project-management-synthesis-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #212 of 299
iza-os-prompt-engineering,💬 Prompt Engineering - LLM prompt optimization,Gear,,,,,,https://github.com/Worldwidebro/iza-os-prompt-engineering,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #213 of 299
iza-os-quality-assurance-bot,✅ Quality Assurance Bot - Automated testing and quality control,Gear,,,,,,https://github.com/Worldwidebro/iza-os-quality-assurance-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #214 of 299
iza-os-recommendation-engine,🎯 Recommendation Engine - AI recommendations,Gear,,,,,,https://github.com/Worldwidebro/iza-os-recommendation-engine,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #215 of 299
iza-os-revenue,IZA OS: Revenue tracking and optimization module,Gear,,,,,,https://github.com/Worldwidebro/iza-os-revenue,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #216 of 299
iza-os-sales-automation-alerting-bot,🤖 Sales Automation Bot - Alerting automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-sales-automation-alerting-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #217 of 299
iza-os-sales-automation-analytics-bot,🤖 Sales Automation Bot - Analytics automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-sales-automation-analytics-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #218 of 299
iza-os-sales-automation-automation-bot,🤖 Sales Automation Bot - Automation automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-sales-automation-automation-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #219 of 299
iza-os-sales-automation-compliance-bot,🤖 Sales Automation Bot - Compliance automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-sales-automation-compliance-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #220 of 299
iza-os-sales-automation-discovery-bot,🤖 Sales Automation Bot - Discovery automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-sales-automation-discovery-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #221 of 299
iza-os-sales-automation-integration-bot,🤖 Sales Automation Bot - Integration automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-sales-automation-integration-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #222 of 299
iza-os-sales-automation-intelligence-bot,🤖 Sales Automation Bot - Intelligence automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-sales-automation-intelligence-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #223 of 299
iza-os-sales-automation-management-bot,🤖 Sales Automation Bot - Management automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-sales-automation-management-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #224 of 299
iza-os-sales-automation-monitoring-bot,🤖 Sales Automation Bot - Monitoring automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-sales-automation-monitoring-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #225 of 299
iza-os-sales-automation-optimization-bot,🤖 Sales Automation Bot - Optimization automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-sales-automation-optimization-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #226 of 299
iza-os-sales-automation-orchestration-bot,🤖 Sales Automation Bot - Orchestration automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-sales-automation-orchestration-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #227 of 299
iza-os-sales-automation-processing-bot,🤖 Sales Automation Bot - Processing automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-sales-automation-processing-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #228 of 299
iza-os-sales-automation-reporting-bot,🤖 Sales Automation Bot - Reporting automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-sales-automation-reporting-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #229 of 299
iza-os-sales-automation-security-bot,🤖 Sales Automation Bot - Security automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-sales-automation-security-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #230 of 299
iza-os-sales-automation-synthesis-bot,🤖 Sales Automation Bot - Synthesis automation and intelligence,Gear,,,,,,https://github.com/Worldwidebro/iza-os-sales-automation-synthesis-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #231 of 299
iza-os-sales-core,"💰 Unified Sales Platform - Pipeline, CRM, Automation, Performance, Revenue Optimization",Gear,,,,,,https://github.com/Worldwidebro/iza-os-sales-core,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #232 of 299
iza-os-security,IZA OS: iza-os-security,Gear,,,,,,https://github.com/Worldwidebro/iza-os-security,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #233 of 299
iza-os-security-compliance-bot,🛡️ Security Compliance Bot - Automated security compliance monitoring,Gear,,,,,,https://github.com/Worldwidebro/iza-os-security-compliance-bot,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #234 of 299
iza-os-semantic-search,🔍 Semantic Search - AI-powered search,Gear,,,,,,https://github.com/Worldwidebro/iza-os-semantic-search,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #235 of 299
iza-os-smart-contracts,Smart contracts platform for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-smart-contracts,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #236 of 299
iza-os-specs,Enhanced AI Orchestrator - The operating system for an autonomous venture studio,Gear,,,,,,https://github.com/Worldwidebro/iza-os-specs,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #237 of 299
iza-os-speech-processing,🎤 Speech Processing - Audio analysis and synthesis,Gear,,,,,,https://github.com/Worldwidebro/iza-os-speech-processing,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #238 of 299
iza-os-templates,IZA OS: iza-os-templates,Gear,,,,,,https://github.com/Worldwidebro/iza-os-templates,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #239 of 299
iza-os-third-party-apis,Third-party APIs platform for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-third-party-apis,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #240 of 299
iza-os-tree-of-life,"Iza OS scaffold — the source of truth for all machines, MCP servers, agents, ventures, and skills",Gear,,,,,,https://github.com/Worldwidebro/iza-os-tree-of-life,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #241 of 299
iza-os-vector-database,🔢 Vector Database - Vector storage and retrieval,Gear,,,,,,https://github.com/Worldwidebro/iza-os-vector-database,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #242 of 299
iza-os-web,IZA OS: iza-os-web,Gear,,,,,,https://github.com/Worldwidebro/iza-os-web,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #243 of 299
iza-os-web3-integration,Web3 integration platform for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-web3-integration,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #244 of 299
iza-os-workflow-integration,Workflow integration platform for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/iza-os-workflow-integration,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #245 of 299
maps,"Ecosystem mapping, cartography system, licensing, and capital management",Gear,,,,,,https://github.com/Worldwidebro/maps,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #246 of 299
media-empire-platform,Media and content creation platform for billionaire consciousness empire,Gear,,,,,,https://github.com/Worldwidebro/media-empire-platform,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #247 of 299
mobile-access-manager,Complete mobile optimization system for autonomous venture studio,Gear,,,,,,https://github.com/Worldwidebro/mobile-access-manager,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #248 of 299
nexus-ai-enterprise-platform,"Production-ready enterprise AI platform integrating ROMA hierarchical agents, Dria distributed network, and advanced ETL pipelines for Fortune 500 companies. Features microservices architecture, real-time monitoring, enterprise security, and multi-cloud deployment capabilities.",Gear,,,,,,https://github.com/Worldwidebro/nexus-ai-enterprise-platform,,,,UNCLASSIFIED-REPOS-FOR-CATEGORIZATION-V2.csv,medium,Unclassified repo #249 of 299
