rank,name,total_score,tier,category,stars,language,venture_match_count,strategic_importance,capability_depth,ecosystem_fit,production_readiness,agent_native,business_value,differentiation,maintenance_risk,url
580,comm-032-public-health-ai,21,D — Experimental/Retire,Asset,0,typescript,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/comm-032-public-health-ai
581,comm-031-community-investment-ai,21,D — Experimental/Retire,Asset,0,typescript,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/comm-031-community-investment-ai
582,comm-030-cultural-exchange-ai,21,D — Experimental/Retire,Asset,0,typescript,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/comm-030-cultural-exchange-ai
583,comm-029-community-wellness-ai,21,D — Experimental/Retire,Asset,0,typescript,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/comm-029-community-wellness-ai
584,comm-028-public-safety-ai,21,D — Experimental/Retire,Asset,0,typescript,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/comm-028-public-safety-ai
585,comm-027-local-government-ai,21,D — Experimental/Retire,Asset,0,typescript,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/comm-027-local-government-ai
586,comm-026-public-education-ai,21,D — Experimental/Retire,Asset,0,typescript,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/comm-026-public-education-ai
587,comm-024-youth-sports-ai,21,D — Experimental/Retire,Asset,0,typescript,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/comm-024-youth-sports-ai
588,comm-023-elder-companion-ai,21,D — Experimental/Retire,Asset,0,typescript,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/comm-023-elder-companion-ai
589,comm-021-housing-assistance-ai,21,D — Experimental/Retire,Asset,0,typescript,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/comm-021-housing-assistance-ai
590,comm-020-public-transportation-ai,21,D — Experimental/Retire,Asset,0,typescript,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/comm-020-public-transportation-ai
591,comm-019-community-garden-ai,21,D — Experimental/Retire,Asset,0,typescript,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/comm-019-community-garden-ai
592,comm-018-neighborhood-watch-ai,21,D — Experimental/Retire,Asset,0,typescript,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/comm-018-neighborhood-watch-ai
593,comm-016-community-health-ai,21,D — Experimental/Retire,Asset,0,typescript,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/comm-016-community-health-ai
594,comm-014-veterans-support-ai,21,D — Experimental/Retire,Asset,0,typescript,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/comm-014-veterans-support-ai
595,comm-012-black-art-museum-ai,21,D — Experimental/Retire,Asset,0,typescript,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/comm-012-black-art-museum-ai
596,comm-010-disaster-relief-ai,21,D — Experimental/Retire,Asset,0,typescript,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/comm-010-disaster-relief-ai
597,comm-009-volunteer-hub-ai,21,D — Experimental/Retire,Asset,0,typescript,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/comm-009-volunteer-hub-ai
598,comm-008-community-fundraising-ai,21,D — Experimental/Retire,Asset,0,typescript,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/comm-008-community-fundraising-ai
599,comm-007-youth-leadership-ai,21,D — Experimental/Retire,Asset,0,typescript,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/comm-007-youth-leadership-ai
600,comm-006-community-technology-access-ai,21,D — Experimental/Retire,Asset,0,typescript,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/comm-006-community-technology-access-ai
601,iza-os-knowledge-graph,21,D — Experimental/Retire,Product,0,Unknown,0,10,3,1,0,0,5,2,0,https://github.com/Worldwidebro/iza-os-knowledge-graph
602,iza-os-ai-orchestration,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/iza-os-ai-orchestration
603,ai-boss-holdings-v4,21,D — Experimental/Retire,Asset,0,python,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ai-boss-holdings-v4
604,ai-business-commander,21,D — Experimental/Retire,Asset,0,typescript,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ai-business-commander
605,ai-venture-studio-template,21,D — Experimental/Retire,Asset,0,python,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ai-venture-studio-template
606,aibossoslandingpage,21,D — Experimental/Retire,Asset,0,python,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/aibossoslandingpage
607,ec-005-sunglasses-ai,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-005-sunglasses-ai
608,ec-007-personal-shopper-ai,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-007-personal-shopper-ai
609,ec-008-custom-sneaker-ai,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-008-custom-sneaker-ai
610,ec-011-virtual-try-on-ai,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-011-virtual-try-on-ai
611,ec-014-subscription-box-ai,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-014-subscription-box-ai
612,ec-015-surf-gear-ai,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-015-surf-gear-ai
613,ec-016-ski-gear-ai,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-016-ski-gear-ai
614,ec-017-golf-gear-ai,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-017-golf-gear-ai
615,ec-018-fishing-gear-ai,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-018-fishing-gear-ai
616,ec-019-yoga-gear-ai,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-019-yoga-gear-ai
617,ec-020-costume-shop-ai,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-020-costume-shop-ai
618,ec-021-luggage-ai,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-021-luggage-ai
619,ec-022-home-appliance-ai,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-022-home-appliance-ai
620,ec-023-tool-shop-ai,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-023-tool-shop-ai
621,ec-024-garden-supply-ai,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-024-garden-supply-ai
622,ec-025-collectible-ai,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-025-collectible-ai
623,ec-026-hobby-shop-ai,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-026-hobby-shop-ai
624,ec-033-ad-optimizer-ai,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-033-ad-optimizer-ai
625,ec-035-review-aggregator-ai,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-035-review-aggregator-ai
626,ec-036-fulfillment-network-ai,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-036-fulfillment-network-ai
627,ec-037-return-optimization-ai,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-037-return-optimization-ai
628,ec-048-wholesale-marketplace-ai,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-048-wholesale-marketplace-ai
629,ec-052-ai-product-bundler,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-052-ai-product-bundler
630,ec-053-ai-visual-merchandiser,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-053-ai-visual-merchandiser
631,ec-054-ai-demand-forecasting,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-054-ai-demand-forecasting
632,ec-055-ai-warehouse-management,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-055-ai-warehouse-management
633,ec-056-ai-supplier-matching,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-056-ai-supplier-matching
634,ec-057-ai-quality-control,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-057-ai-quality-control
635,ec-059-ai-logistics-planner,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-059-ai-logistics-planner
636,ec-060-ai-customer-loyalty,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-060-ai-customer-loyalty
637,ec-061-ai-gift-finder,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-061-ai-gift-finder
638,ec-062-ai-trend-hunter,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-062-ai-trend-hunter
639,ec-063-ai-market-research,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-063-ai-market-research
640,ec-064-ai-competitor-watcher,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-064-ai-competitor-watcher
641,ec-065-ai-product-development,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-065-ai-product-development
642,ec-066-ai-customer-journey,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-066-ai-customer-journey
643,ec-068-ai-returns-management,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-068-ai-returns-management
644,ec-069-ai-shipping-labeler,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-069-ai-shipping-labeler
645,ec-070-ai-product-launch-coach,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-070-ai-product-launch-coach
646,ec-071-ai-vendor-negotiator,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-071-ai-vendor-negotiator
647,ec-073-ai-order-prioritizer,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-073-ai-order-prioritizer
648,ec-074-ai-customer-segmentation,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-074-ai-customer-segmentation
649,ec-075-ai-pricing-analyst,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-075-ai-pricing-analyst
650,ec-077-ai-inventory-reordering,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-077-ai-inventory-reordering
651,ec-078-ai-product-comparison,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-078-ai-product-comparison
652,ec-079-ai-customer-feedback,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-079-ai-customer-feedback
653,ec-080-ai-product-updates,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-080-ai-product-updates
654,ec-081-ai-cross-selling,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-081-ai-cross-selling
655,ec-082-ai-up-selling,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-082-ai-up-selling
656,ec-083-ai-product-education,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-083-ai-product-education
657,ec-084-ai-purchase-timing,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-084-ai-purchase-timing
658,ec-085-ai-customer-support,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-085-ai-customer-support
659,ec-086-ai-order-tracking,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-086-ai-order-tracking
660,ec-087-ai-product-reviews,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-087-ai-product-reviews
661,ec-088-ai-customer-community,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-088-ai-customer-community
662,ec-089-ai-product-customization,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-089-ai-product-customization
663,ec-090-ai-gift-registry,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-090-ai-gift-registry
664,ec-091-ai-wedding-registry,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-091-ai-wedding-registry
665,ec-092-ai-baby-registry,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-092-ai-baby-registry
666,ec-093-ai-holiday-planner,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-093-ai-holiday-planner
667,ec-094-ai-personal-shopper,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-094-ai-personal-shopper
668,ec-095-ai-color-match,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-095-ai-color-match
669,ec-096-ai-fabric-advisor,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-096-ai-fabric-advisor
670,ec-097-ai-fit-recommendation,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-097-ai-fit-recommendation
671,ec-099-ai-seasonal-forecast,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-099-ai-seasonal-forecast
672,ec-100-ai-wardrobe-planner,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-100-ai-wardrobe-planner
673,ec-101-ai-accessory-match,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-101-ai-accessory-match
674,ec-102-ai-shoe-match,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-102-ai-shoe-match
675,ec-103-ai-jewelry-match,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-103-ai-jewelry-match
676,ec-104-ai-bag-match,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-104-ai-bag-match
677,ec-105-ai-color-palette,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-105-ai-color-palette
678,ec-106-ai-outfit-recycling,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-106-ai-outfit-recycling
679,ec-107-ai-style-evolution,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-107-ai-style-evolution
680,ec-108-ai-budget-stylist,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-108-ai-budget-stylist
681,ec-109-ai-trend-archive,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-109-ai-trend-archive
682,ec-110-ai-vintage-advisor,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/ec-110-ai-vintage-advisor
683,edu-002-ai-literacy-program,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/edu-002-ai-literacy-program
684,edu-007-ai-tutoring-platform,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/edu-007-ai-tutoring-platform
685,edu-015-ai-legal-doc-generator,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/edu-015-ai-legal-doc-generator
686,edu-017-ai-coding-tutor,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/edu-017-ai-coding-tutor
687,edu-022-ai-research-assistant,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/edu-022-ai-research-assistant
688,edu-024-language-learning-ai,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/edu-024-language-learning-ai
689,edu-025-test-preparation-ai,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/edu-025-test-preparation-ai
690,edu-026-corporate-training-ai,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/edu-026-corporate-training-ai
691,edu-027-medical-education-ai,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/edu-027-medical-education-ai
692,edu-028-legal-education-ai,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/edu-028-legal-education-ai
693,edu-029-music-education-ai,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/edu-029-music-education-ai
694,edu-030-art-education-ai,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/edu-030-art-education-ai
695,edu-031-physical-education-ai,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/edu-031-physical-education-ai
696,edu-032-environmental-education-ai,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/edu-032-environmental-education-ai
697,edu-033-social-studies-ai,21,D — Experimental/Retire,Asset,0,Unknown,422,10,3,1,0,4,3,0,0,https://github.com/Worldwidebro/edu-033-social-studies-ai
