venture_id,venture_name,prefix,shared_services,infrastructure_repos,service_count
EC-086-AI-Order-Tracking,Ai Order Tracking,EC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,7
EC-087-AI-Product-Reviews,Ai Product Reviews,EC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,7
EC-088-AI-Customer-Community,Ai Customer Community,EC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,7
EC-089-AI-Product-Customization,Ai Product Customization,EC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,7
EC-090-AI-Gift-Registry,Ai Gift Registry,EC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,7
EC-091-AI-Wedding-Registry,Ai Wedding Registry,EC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,7
EC-092-AI-Baby-Registry,Ai Baby Registry,EC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,7
EC-093-AI-Holiday-Planner,Ai Holiday Planner,EC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,7
EC-094-AI-Personal-Shopper,Ai Personal Shopper,EC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,7
EC-095-AI-Color-Match,Ai Color Match,EC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,7
EC-096-AI-Fabric-Advisor,Ai Fabric Advisor,EC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,7
EC-097-AI-Fit-Recommendation,Ai Fit Recommendation,EC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,7
EC-098-AI-Outfit-Builder,Ai Outfit Builder,EC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,7
EC-099-AI-Seasonal-Forecast,Ai Seasonal Forecast,EC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,7
EC-100-AI-Wardrobe-Planner,Ai Wardrobe Planner,EC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,7
EC-101-AI-Accessory-Match,Ai Accessory Match,EC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,7
EC-102-AI-Shoe-Match,Ai Shoe Match,EC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,7
EC-103-AI-Jewelry-Match,Ai Jewelry Match,EC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,7
EC-104-AI-Bag-Match,Ai Bag Match,EC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,7
EC-105-AI-Color-Palette,Ai Color Palette,EC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,7
EC-106-AI-Outfit-Recycling,Ai Outfit Recycling,EC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,7
EC-107-AI-Style-Evolution,Ai Style Evolution,EC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,7
EC-108-AI-Budget-Stylist,Ai Budget Stylist,EC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,7
EC-109-AI-Trend-Archive,Ai Trend Archive,EC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,7
EC-110-AI-Vintage-Advisor,Ai Vintage Advisor,EC,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,7
TECH-001-Quantum-Algorithm-AI,Quantum Algorithm Ai,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-002-AI-Compliance-Scanner,Ai Compliance Scanner,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-003-Cloud-Management-AI,Cloud Management Ai,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-004-Robotics-Training-AI,Robotics Training Ai,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-005-Customer-Insights-AI,Customer Insights Ai,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-006-Voice-Assistant-AI,Voice Assistant Ai,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-007-Blockchain-Verifier-AI,Blockchain Verifier Ai,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-008-Cybersecurity-Shield,Cybersecurity Shield,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-009-Content-Studio-AI,Content Studio Ai,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-010-Smart-Home-AI,Smart Home Ai,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-011-Supply-Chain-Optimizer,Supply Chain Optimizer,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-012-Data-Visualization-AI,Data Visualization Ai,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-013-Workflow-Automation,Workflow Automation,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-014-Sentiment-Analyzer,Sentiment Analyzer,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-015-Image-Recognition-AI,Image Recognition Ai,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-016-Video-Editor-AI,Video Editor Ai,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-017-Speech-to-Text-AI,Speech To Text Ai,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-018-Text-to-Speech-AI,Text To Speech Ai,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-019-Fraud-Prevention-AI,Fraud Prevention Ai,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-020-Recommendation-Engine,Recommendation Engine,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-021-Network-Security-AI,Network Security Ai,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-022-Database-Optimizer,Database Optimizer,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-023-AI-Testing-Platform,Ai Testing Platform,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-024-Virtual-Assistant-Builder,Virtual Assistant Builder,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-025-Machine-Learning-Builder,Machine Learning Builder,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-026-AI-Ethics-Auditor,Ai Ethics Auditor,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-027-Predictive-Analytics-AI,Predictive Analytics Ai,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-028-AI-Training-Platform,Ai Training Platform,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-029-Digital-Twin-AI,Digital Twin Ai,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-030-AI-Monitoring-System,Ai Monitoring System,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-031-Edge-Computing-AI,Edge Computing Ai,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-032-AI-Integration-Hub,Ai Integration Hub,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-033-Quantum-Algorithm-AI,Quantum Algorithm Ai,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-034-AI-Compliance-Scanner,Ai Compliance Scanner,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
TECH-035-Cloud-Management-AI,Cloud Management Ai,TECH,shared-kernels|genixbank-financial-system|iza-os-financial-core|iza-os-analytics|iza-os-hr-core|iza-os-customer-service-chatbot-bot|iza-os-sales-core|iza-os-api-gateway-bot|iza-os-api-gateway,deployment-orchestrator|iza-os-api-gateway|iza-os-cybersecurity-monitoring-bot,9
